# com:COM5 start:1 end:15
# Measurement start time:2017/10/02 14:46:57
# Tartget Serial no.    : 10ST01    
# Tartget Model no.     : 0x0024
# Tartget FW Ver.       : 0x0001
# Tartget IF Ver.       : 0x0002
# Tartget Board Number. : 15
# Tartget Sensor Number.: 16
# Acquisitions Number.  : 128
SBN,CN,x,y,z,T
08,23,0x00000000,0x00000000,0x00000000,0x0000
08,24,0x00000000,0x00000000,0x00000000,0x0000
08,25,0x00000000,0x00000000,0x00000000,0x0000
08,26,0x00000000,0x00000000,0x00000000,0x0000
08,27,0x00000000,0x00000000,0x00000000,0x0000
08,28,0x00000000,0x00000000,0x00000000,0x0000
08,29,0x00000000,0x00000000,0x00000000,0x0000
08,30,0x00000000,0x00000000,0x00000000,0x0000
08,31,0x00000000,0x00000000,0x00000000,0x0000
08,32,0x00000000,0x00000000,0x00000000,0x0000
09,01,0x00013B04,0xFFFF9260,0x0000525C,0xB419
09,02,0x00010C35,0xFFFFFCBE,0x000031CE,0xB3EB
09,03,0x00010D99,0xFFFFEA0C,0x0000505C,0xB3F6
09,04,0x0000FE7C,0xFFFFCBAC,0x00003AD3,0xB3CE
09,05,0x0000CD01,0x000001C9,0x00004E47,0xB3CD
09,06,0x0000EA9E,0xFFFFE1C1,0x00004F39,0xB406
09,07,0x00012EAD,0xFFFFC2F1,0x00004CD7,0xB3B4
09,08,0x00010EE1,0x00001266,0x000054FE,0xB422
09,09,0x0001216B,0x0000361D,0x00003E57,0xB442
09,10,0x0000FA1E,0x00001E4D,0x000058C0,0xB3D4
09,11,0x000115F4,0xFFFFF280,0x00002B48,0xB40E
09,12,0x00014365,0x0000034C,0x00003AC6,0xB40A
09,13,0x000120C6,0xFFFFB63B,0x00004E24,0xB3B6
09,14,0x0000F67A,0xFFFFB96A,0x00002AC4,0xB3FF
09,15,0x0001197D,0xFFFF8D4F,0x00004D51,0xB3D9
09,16,0x0000FBB5,0xFFFFC53B,0x00003890,0xB3C2
09,17,0x00000000,0x00000000,0x00000000,0x0000
09,18,0x00000000,0x00000000,0x00000000,0x0000
09,19,0x00000000,0x00000000,0x00000000,0x0000
09,20,0x00000000,0x00000000,0x00000000,0x0000
09,21,0x00000000,0x00000000,0x00000000,0x0000
09,22,0x00000000,0x00000000,0x00000000,0x0000
09,23,0x00000000,0x00000000,0x00000000,0x0000
09,24,0x00000000,0x00000000,0x00000000,0x0000
09,25,0x00000000,0x00000000,0x00000000,0x0000
09,26,0x00000000,0x00000000,0x00000000,0x0000
09,27,0x00000000,0x00000000,0x00000000,0x0000
09,28,0x00000000,0x00000000,0x00000000,0x0000
09,29,0x00000000,0x00000000,0x00000000,0x0000
09,30,0x00000000,0x00000000,0x00000000,0x0000
09,31,0x00000000,0x00000000,0x00000000,0x0000
09,32,0x00000000,0x00000000,0x00000000,0x0000
10,01,0x00013A16,0x00000E97,0x00003896,0xB3E4
10,02,0x00014EA5,0xFFFFEE9F,0x00005471,0xB399
10,03,0x00010534,0x00000429,0x000064F2,0xB2A7
10,04,0x00011724,0xFFFFE468,0x00005871,0xB3DB
10,05,0x00014C73,0xFFFFEF2D,0x00006F94,0xB3EA
10,06,0x00011D58,0xFFFFA3E2,0x0000597A,0xB3FC
10,07,0x0001001A,0xFFFFFFB1,0x00004393,0xB3D4
10,08,0x00013D53,0xFFFFEEAA,0x00004965,0xB3D1
10,09,0x000138F4,0x00001D90,0x00003172,0xB405
10,10,0x00015AE7,0xFFFFE7AE,0x0000525D,0xB3FD
10,11,0x00011573,0xFFFFA9BC,0x00004F89,0xB3D7
10,12,0x00011BA6,0x00001A60,0x00003340,0xB3C0
10,13,0x000148B2,0xFFFFD47B,0x00007B40,0xB3C4
10,14,0x0000D329,0xFFFFBFAC,0x000055B6,0xB445
10,15,0x0000F571,0x00001ACA,0x00004032,0xB3F2
10,16,0x000110F9,0xFFFFE9B4,0x00005ECE,0xB3FC
10,17,0x00000000,0x00000000,0x00000000,0x0000
10,18,0x00000000,0x00000000,0x00000000,0x0000
10,19,0x00000000,0x00000000,0x00000000,0x0000
10,20,0x00000000,0x00000000,0x00000000,0x0000
10,21,0x00000000,0x00000000,0x00000000,0x0000
10,22,0x00000000,0x00000000,0x00000000,0x0000
10,23,0x00000000,0x00000000,0x00000000,0x0000
10,24,0x00000000,0x00000000,0x00000000,0x0000
10,25,0x00000000,0x00000000,0x00000000,0x0000
10,26,0x00000000,0x00000000,0x00000000,0x0000
10,27,0x00000000,0x00000000,0x00000000,0x0000
10,28,0x00000000,0x00000000,0x00000000,0x0000
10,29,0x00000000,0x00000000,0x00000000,0x0000
10,30,0x00000000,0x00000000,0x00000000,0x0000
10,31,0x00000000,0x00000000,0x00000000,0x0000
10,32,0x00000000,0x00000000,0x00000000,0x0000
11,01,0x00013C33,0xFFFFDC2F,0x00005A34,0xB3C0
11,02,0x000154A5,0xFFFFB641,0x00004F5D,0xB418
11,03,0x000123E3,0xFFFFE729,0x000037E8,0xB3FF
11,04,0x00016B63,0x0000266B,0x00004F9A,0xB3A5
11,05,0x000130C7,0xFFFFE235,0x00006C0E,0xB3DA
11,06,0x0001193A,0xFFFFFD52,0x00001C79,0xB3D1
11,07,0x000100C6,0xFFFFEF56,0x0000686B,0xB3FB
11,08,0x00016E0A,0xFFFFF92E,0x00005106,0xB41C
11,09,0x000158B2,0xFFFFF62A,0x00007229,0xB3DB
11,10,0x00015226,0xFFFFE28C,0x0000318A,0xB3DD
11,11,0x0000EF74,0x00000BFF,0x00004CB5,0xB3E6
11,12,0x00013E25,0xFFFFF035,0x00004194,0xB3D6
11,13,0x000167E5,0xFFFFCB38,0x00005DE6,0xB3A7
11,14,0x00019269,0x00002829,0x000030A5,0xB40D
11,15,0x000143CE,0xFFFF9F85,0x00005333,0xB41D
11,16,0x00014EB6,0xFFFFCD52,0x00003385,0xB3F4
11,17,0x00000000,0x00000000,0x00000000,0x0000
11,18,0x00000000,0x00000000,0x00000000,0x0000
11,19,0x00000000,0x00000000,0x00000000,0x0000
11,20,0x00000000,0x00000000,0x00000000,0x0000
11,21,0x00000000,0x00000000,0x00000000,0x0000
11,22,0x00000000,0x00000000,0x00000000,0x0000
11,23,0x00000000,0x00000000,0x00000000,0x0000
11,24,0x00000000,0x00000000,0x00000000,0x0000
11,25,0x00000000,0x00000000,0x00000000,0x0000
11,26,0x00000000,0x00000000,0x00000000,0x0000
11,27,0x00000000,0x00000000,0x00000000,0x0000
11,28,0x00000000,0x00000000,0x00000000,0x0000
11,29,0x00000000,0x00000000,0x00000000,0x0000
11,30,0x00000000,0x00000000,0x00000000,0x0000
11,31,0x00000000,0x00000000,0x00000000,0x0000
11,32,0x00000000,0x00000000,0x00000000,0x0000
12,01,0x00015F8C,0xFFFFF922,0x00004809,0xB404
12,02,0x000178F6,0xFFFFBA32,0x000048A1,0xB3FA
12,03,0x0001ABED,0xFFFFC4B1,0x000059B9,0xB411
12,04,0x00015B20,0xFFFFFACA,0x000056E7,0xB3CC
12,05,0x0001277B,0xFFFF9750,0x00005D14,0xB427
12,06,0x00013DE6,0xFFFFDB50,0x00004060,0xB40F
12,07,0x000163D6,0x00000CE9,0x00004A91,0xB3F0
12,08,0x00015F6B,0xFFFFF59A,0x00003DB9,0xB409
12,09,0x0001732A,0xFFFFE222,0x0000510C,0xB3F6
12,10,0x0001407F,0xFFFFE172,0x00004705,0xB3C9
12,11,0x00015478,0xFFFFE0ED,0x000050BF,0xB3E8
12,12,0x00012DA7,0xFFFFC422,0x000044AC,0xB3FD
12,13,0x0001477E,0xFFFFEE98,0x000051C2,0xB3D7
12,14,0x0001516A,0xFFFFEBF3,0x000037F2,0xB3D8
12,15,0x0000E659,0xFFFFEEF8,0x00003DF0,0xB3C3
12,16,0x0000FD69,0xFFFFD750,0x00005969,0xB3E1
12,17,0x00000000,0x00000000,0x00000000,0x0000
12,18,0x00000000,0x00000000,0x00000000,0x0000
12,19,0x00000000,0x00000000,0x00000000,0x0000
12,20,0x00000000,0x00000000,0x00000000,0x0000
12,21,0x00000000,0x00000000,0x00000000,0x0000
12,22,0x00000000,0x00000000,0x00000000,0x0000
12,23,0x00000000,0x00000000,0x00000000,0x0000
12,24,0x00000000,0x00000000,0x00000000,0x0000
12,25,0x00000000,0x00000000,0x00000000,0x0000
12,26,0x00000000,0x00000000,0x00000000,0x0000
12,27,0x00000000,0x00000000,0x00000000,0x0000
12,28,0x00000000,0x00000000,0x00000000,0x0000
12,29,0x00000000,0x00000000,0x00000000,0x0000
12,30,0x00000000,0x00000000,0x00000000,0x0000
12,31,0x00000000,0x00000000,0x00000000,0x0000
12,32,0x00000000,0x00000000,0x00000000,0x0000
13,01,0x00016E2E,0x00000B99,0x00003E3A,0xB3DD
13,02,0x000129AE,0xFFFFFD94,0x00004703,0xB41E
13,03,0x00011EA6,0x000016C6,0x0000552B,0xB3A9
13,04,0x000146CB,0xFFFFE434,0x00005A5B,0xB3A3
13,05,0x00011DA9,0xFFFFC10F,0x00003E40,0xB404
13,06,0x000178D7,0x00000D65,0x000031FD,0xB3EA
13,07,0x00014DAC,0xFFFFE7A8,0x000056E3,0xB3F4
13,08,0x00011B91,0xFFFFFCF7,0x00006222,0xB40D
13,09,0x00011402,0xFFFFD4AA,0x00003C57,0xB3C7
13,10,0x0001452B,0xFFFFF76A,0x000050C3,0xB3B7
13,11,0x0001695F,0xFFFFE1D1,0x00005C6E,0xB3B0
13,12,0x00014B45,0x00000D79,0x000031D4,0xB3EF
13,13,0x000118C6,0xFFFFA9D0,0x000045BF,0xB3B3
13,14,0x00013850,0xFFFFC165,0x00005C5F,0xB3DD
13,15,0x0000FD33,0xFFFFC1E8,0x000048D8,0xB3F2
13,16,0x000143F9,0xFFFF9C49,0x00006044,0xB3CE
13,17,0x00000000,0x00000000,0x00000000,0x0000
13,18,0x00000000,0x00000000,0x00000000,0x0000
13,19,0x00000000,0x00000000,0x00000000,0x0000
13,20,0x00000000,0x00000000,0x00000000,0x0000
13,21,0x00000000,0x00000000,0x00000000,0x0000
13,22,0x00000000,0x00000000,0x00000000,0x0000
13,23,0x00000000,0x00000000,0x00000000,0x0000
13,24,0x00000000,0x00000000,0x00000000,0x0000
